total_feed,total_harvest_weight,initial_age,fasting_avg,harvest_population,pond_length,total_seed_type,volume_ponds,pond_depth,total_live_shrimp,total_seed,pond_width,death_abw,target_cultivation_day,FCR,area,death_quantity
4816.325,2704.66,0.0,0.1666666666666666,2704.66,40.0,0,1920.0,1.2,159832.24242424243,160000,40.0,9.703030303030303,140.0,1.780750630393469,1600.0,167.75757575757575
1555.1,929.83,0.0,0.6666666666666666,929.83,45.81,1,1731.43476,1.1,179129.96875,180000,34.36,7.42,100.0,1.6724562554445437,1574.0,870.03125
1555.1,928.85,0.0,1.0,928.85,47.1,1,1348.002,0.9,179122.4375,180000,31.8,7.78625,100.0,1.6742208106798728,1498.0,877.5625
854.1,566.63,0.0,1.0,566.63,46.5,1,1667.4900000000002,1.1,177927.15,180000,32.6,3.9015,100.0,1.5073328274182447,1516.0,2072.85
1555.1,1014.63,0.0,0.5,1014.63,48.5,1,1760.5500000000002,1.1,178718.4375,180000,33.0,6.6734375,100.0,1.5326769364201729,1601.0,1281.5625
2257.5,1425.9,0.0,0.04,1425.9,33.0,2,1386.0,1.5,150000.0,150000,28.0,0.0,90.0,1.5832106038291605,924.0,0.0
1766.5,776.5699999999999,0.0,0.0,776.5699999999999,33.0,2,1485.0,1.5,125000.0,125000,30.0,0.0,90.0,2.27474664228595,990.0,0.0
4764.5,5136.9,0.0,1.0,5136.9,60.0,1,2106.0,1.3,321501.57692307694,321840,27.0,16.85653846153846,120.0,0.9275049154159124,1620.0,338.4230769230769
4843.6,3705.2,0.0,0.2,3705.2,60.0,1,2106.0,1.3,321575.5535714286,321840,27.0,16.377321428571427,120.0,1.3072438734751162,1620.0,264.44642857142856
215.4,150.0,0.0,0.1333333333333333,150.0,22.0,2,858.0,1.3,60000.0,60000,30.0,0.0,100.0,1.436,660.0,0.0
2989.5,1453.91,0.0,1.0,1453.91,40.0,0,1920.0,1.2,238705.7142857143,240000,40.0,6.938571428571429,120.0,2.05617954343804,1600.0,1294.2857142857142
2799.9,1450.26,0.0,0.8888888888888888,1450.26,40.0,0,1920.0,1.2,239196.69047619047,240000,40.0,6.4592857142857145,120.0,1.9306193372222915,1600.0,803.3095238095239
2371.3,1112.18,0.0,1.0,1112.18,40.0,0,1920.0,1.2,239037.87096774197,240000,40.0,5.695483870967742,120.0,2.1321189016166446,1600.0,962.1290322580644
80.027,32.0,1.0,0.0238095238095238,32.0,6.0,1,36.0,1.0,12600.0,12600,6.0,0.0,100.0,2.50084375,1000.0,0.0
3858.61,2074.0,1.0,0.0,2074.0,30.0,1,1176.0,1.4,169332.95652173914,169600,28.0,13.477826086956522,100.0,1.8604676952748316,840.0,267.0434782608696
2752.34,1788.0,1.0,0.0,1788.0,35.0,1,1155.0,1.5,143716.36363636365,144000,22.0,11.030909090909091,100.0,1.5393400447427297,770.0,283.6363636363636
24.34,20.35,0.0,0.5507155923572717,20.35,3.0,0,9.0,1.0,3000.0,3000,3.0,0.0,120.0,1.196068796068796,7.07,0.0
23.638,20.35,0.0,0.5507155923572717,20.35,3.0,0,9.0,1.0,3000.0,3000,3.0,0.0,120.0,1.1615724815724815,7.07,0.0
76.062,65.4,0.0,1.0,65.4,5.0,0,25.0,1.0,9000.0,9000,5.0,0.0,120.0,1.1630275229357796,19.63,0.0
2944.0,2245.43,0.0,0.9230769230769232,2245.43,31.0,0,1060.2,1.2,119904.78571428572,120000,28.5,15.879285714285716,100.0,1.3111074493526853,1295.0,95.21428571428572
2563.5,1745.36,0.0,1.0,1745.36,36.5,0,1314.0,1.2,129920.26666666666,130000,30.0,15.225333333333332,105.0,1.4687514323692532,1400.0,79.73333333333333
3136.5,1094.56,0.0,1.0,1094.56,40.0,0,1920.0,1.2,235947.9523809524,240000,40.0,6.332857142857144,100.0,2.865535009501535,1600.0,4052.0476190476193
3264.7,1680.5700000000002,0.0,1.0,1680.5700000000002,40.0,0,1920.0,1.2,236245.57142857145,240000,40.0,6.102857142857142,100.0,1.942614708104988,1600.0,3754.428571428572
2490.5,1300.21,0.0,1.0,1300.21,40.0,0,1920.0,1.2,234946.61538461535,240000,40.0,5.297692307692308,100.0,1.91545981033833,1600.0,5053.384615384615
2444.3,1145.39,0.0,0.5,1145.39,40.0,0,1920.0,1.2,234693.75,240000,40.0,5.44,100.0,2.134032949475724,1600.0,5306.25
598.7,314.74,0.0,1.0,314.74,40.0,0,1920.0,1.2,237356.4,240000,40.0,2.5235,100.0,1.9022049945987165,1600.0,2643.6
564.0,238.4,0.0,1.0,238.4,40.0,0,1920.0,1.2,236904.38888888888,240000,40.0,2.6283333333333334,100.0,2.3657718120805367,1600.0,3095.6111111111118
8169.0,4935.31,0.0,0.0,4935.31,50.0,0,3000.0,1.2,322650.5,325000,50.0,22.30333333333333,120.0,1.6552151739201797,2500.0,2349.5
8687.0,5418.59,0.0,0.5507155923572717,5418.59,50.0,0,3000.0,1.2,324851.8,325000,50.0,20.498,120.0,1.6031845923016872,2500.0,148.2
7991.0,4734.85,0.0,0.0,4734.85,50.0,0,3000.0,1.2,324089.1666666667,325000,50.0,19.64333333333333,120.0,1.6876986599364288,2500.0,910.8333333333334
8841.0,6025.1,0.0,0.5507155923572717,6025.1,50.0,0,3000.0,1.2,324967.8,325000,50.0,21.644,120.0,1.467361537567841,2500.0,32.2
8839.0,5875.11,0.0,0.5507155923572717,5875.11,50.0,0,3000.0,1.2,324939.4,325000,50.0,20.616,120.0,1.5044824692644054,2500.0,60.6
7077.0,3329.47,0.0,0.5507155923572717,3329.47,50.0,0,3000.0,1.2,323695.125,325000,50.0,17.725,120.0,2.125563528129102,2500.0,1304.875
7907.0,4510.1,0.0,1.0,4510.1,50.0,0,3000.0,1.2,323456.1666666667,325000,50.0,18.545,120.0,1.753176204518747,2500.0,1543.8333333333333
5760.0,2797.91,0.0,0.5507155923572717,2797.91,50.0,0,3000.0,1.2,323503.8888888889,325000,50.0,10.186666666666667,100.0,2.058679514351784,2500.0,1496.111111111111
7104.0,2906.16,0.0,0.0833333333333333,2906.16,50.0,0,3000.0,1.2,323949.0588235294,325000,50.0,12.343529411764706,120.0,2.4444627962672394,2500.0,1050.9411764705883
8222.0,4739.370000000001,0.0,0.5507155923572717,4739.370000000001,50.0,0,3000.0,1.2,323764.3333333333,325000,50.0,18.361666666666668,120.0,1.7348297347537749,2500.0,1235.6666666666667
7470.0,3795.69,0.0,0.5507155923572717,3795.69,50.0,0,3000.0,1.2,324356.4117647059,325000,50.0,15.068235294117647,120.0,1.9680216245267657,2500.0,643.5882352941177
6272.0,3571.8700000000003,0.0,0.5507155923572717,3571.8700000000003,50.0,0,3000.0,1.2,322880.54545454547,325000,50.0,12.760000000000002,100.0,1.7559429654494705,2500.0,2119.454545454545
7841.0,3528.03,0.0,0.0,3528.03,50.0,0,3000.0,1.2,323838.5555555556,325000,50.0,16.094444444444445,120.0,2.2224867702372144,2500.0,1161.4444444444443
7946.0,4034.49,0.0,0.0,4034.49,50.0,0,3000.0,1.2,323888.29411764705,325000,50.0,13.596470588235292,120.0,1.9695178324893603,2500.0,1111.7058823529412
309.2,114.0,0.0,0.25,114.0,26.0,2,499.2,1.2,50000.0,50000,16.0,0.0,100.0,2.712280701754386,390.0,0.0
164.4,70.0,0.0,0.84,70.0,20.0,2,280.0,1.0,35000.0,35000,14.0,0.0,100.0,2.3485714285714288,700.0,0.0
468.9,257.0,0.0,0.0923076923076923,257.0,33.0,0,1089.0,1.0,100000.0,100000,33.0,0.0,100.0,1.8245136186770428,700.0,0.0
664.0,645.0,0.0,1.0,645.0,30.0,0,1215.0,1.5,150000.0,150000,27.0,0.0,120.0,1.0294573643410854,810.0,0.0
545.4,375.0,0.0,1.0,375.0,30.0,0,1800.0,2.0,120000.0,120000,30.0,0.0,120.0,1.4544,706.86,0.0
435.4,400.0,0.0,0.5507155923572717,400.0,32.0,0,2048.0,2.0,120000.0,120000,32.0,0.0,120.0,1.0885,1024.0,0.0
191.5,110.0,0.0,0.1690140845070422,110.0,22.0,2,440.0,1.0,100000.0,100000,20.0,0.0,120.0,1.740909090909091,1250.0,0.0
574.0,160.0,0.0,1.0,160.0,40.0,1,2400.0,1.5,490000.0,500000,40.0,2.0,120.0,3.5875,1600.0,10000.0
446.1,460.0,0.0,1.0,460.0,26.0,0,780.0,1.2,50000.0,50000,25.0,0.0,120.0,0.9697826086956522,650.0,0.0
856.3,675.0,0.0,0.7777777777777778,675.0,25.0,0,937.5,1.5,125000.0,125000,25.0,0.0,120.0,1.2685925925925925,625.0,0.0
584.9,420.0,0.0,1.0,420.0,25.0,0,937.5,1.5,100000.0,100000,25.0,0.0,120.0,1.3926190476190476,625.0,0.0
628.1,302.0,0.0,0.0,302.0,20.0,0,504.0,1.4,119298.16666666669,120000,18.0,6.890000000000001,120.0,2.079801324503311,360.0,701.8333333333334
300.0,363.0,0.0,0.0,363.0,27.0,1,459.0,1.0,33000.0,33000,17.0,0.0,120.0,0.8264462809917356,1225.0,0.0
139.0,30.0,0.0,0.0666666666666666,30.0,25.0,0,650.0,1.3,74569.6,75000,20.0,4.976,120.0,4.633333333333334,500.0,430.4
2049.2,1638.0,0.0,0.5507155923572717,1638.0,34.0,0,1734.0,1.5,225000.0,225000,34.0,0.0,120.0,1.251037851037851,1156.0,0.0
955.6,945.0,0.0,1.0,945.0,30.0,2,540.0,1.0,100000.0,100000,18.0,0.0,120.0,1.0112169312169312,540.0,0.0
194.55,170.0,0.0,0.0,170.0,19.0,0,266.0,1.0,40000.0,40000,14.0,0.0,120.0,1.1444117647058825,266.0,0.0
1982.0,1920.36,0.0,1.0,1920.36,47.61,1,2890.26027,1.7,280849.0,282000,35.71,8.844999999999999,100.0,1.0320981482638671,1700.15,1151.0
1474.5,1167.56,0.0,1.0,1167.56,47.61,1,2890.26027,1.7,279604.1666666667,282000,35.71,5.355,100.0,1.2628901298434343,1700.15,2395.833333333333
3111.0,2048.4700000000003,0.0,1.0,2048.4700000000003,76.0,1,6201.599999999999,1.7,542217.5,588000,48.0,7.574999999999999,100.0,1.518694440240765,3648.0,45782.5
2659.0,2650.17,0.0,1.0,2650.17,55.0,1,4955.5,1.7,384000.0,384000,53.0,0.0,100.0,1.003331861729625,2915.0,0.0
205.165,240.5,0.0,0.0,240.5,21.0,0,409.5,1.5,40000.0,40000,13.0,0.0,120.0,0.8530769230769231,273.0,0.0
1000.17,694.0,0.0,0.0,694.0,24.0,0,408.0,1.0,50000.0,50000,17.0,0.0,348.0,1.4411671469740637,1225.0,0.0
297.1,340.0,0.0,0.0,340.0,24.0,0,480.0,1.0,50000.0,50000,20.0,0.0,120.0,0.8738235294117648,1225.0,0.0
392.75,465.0,0.0,0.0,465.0,20.0,0,360.0,1.0,57600.0,57600,18.0,0.0,120.0,0.8446236559139785,1225.0,0.0
199.2,90.0,0.0,0.7916666666666666,90.0,30.0,2,652.5,1.5,74294.25,75000,14.5,1.8275,120.0,2.2133333333333334,899.0,705.75
321.9,170.0,0.0,0.108695652173913,170.0,30.0,2,652.5,1.5,74224.16666666667,75000,14.5,1.7516666666666667,120.0,1.8935294117647057,399.0,775.8333333333334
165.8,135.0,0.0,0.1481481481481481,135.0,17.0,2,255.0,1.0,59826.59090909091,60000,15.0,2.92,120.0,1.2281481481481482,120.0,173.4090909090909
428.6,350.0,0.0,0.0163934426229508,350.0,18.0,2,360.0,1.0,60000.0,60000,20.0,0.0,120.0,1.2245714285714286,60.0,0.0
534.5,345.0,0.0,0.9,345.0,60.0,2,1440.0,1.0,150000.0,150000,24.0,0.0,120.0,1.5492753623188409,1440.0,0.0
1714.575,940.2,0.0,1.0,940.2,30.0,2,1215.0,1.5,100000.0,100000,27.0,0.0,120.0,1.823627951499681,810.0,0.0
364.5,400.0,0.0,1.0,400.0,27.0,2,1012.5,1.5,100000.0,100000,25.0,0.0,120.0,0.91125,675.0,0.0
2772.0,1715.9,0.0,1.0,1715.9,60.0,0,4800.0,2.0,227290.0,227290,40.0,0.0,120.0,1.615478757503351,2400.0,0.0
6238.383,3391.49,0.0,1.0,3391.49,60.0,0,4704.0,2.0,224616.0,224616,39.2,0.0,155.0,1.8394224957172216,2352.0,0.0
5847.36,3394.85,0.0,1.0,3394.85,60.0,0,4512.0,2.0,213920.0,213920,37.6,0.0,120.0,1.7224207255107,2256.0,0.0
7561.361,3841.65,0.0,1.0,3841.65,60.0,0,4224.0,2.0,206332.0,206332,35.2,0.0,130.0,1.968258690927076,2112.0,0.0
8365.48,3922.34,0.0,1.0,3922.34,60.0,0,4704.0,2.0,213287.0,213287,39.2,0.0,130.0,2.1327778825904944,2352.0,0.0
10401.31,4006.47,0.0,1.0,4006.47,60.0,0,4503.6,2.0,290400.0,290400,37.53,0.0,140.0,2.596128262535349,2252.0,0.0
7756.46,3368.76,0.0,0.8333333333333334,3368.76,60.0,0,4008.0,2.0,267019.0,267019,33.4,0.0,135.0,2.3024673767202173,2004.0,0.0
6646.78,3382.1400000000003,0.0,1.0,3382.1400000000003,60.0,0,4900.8,2.0,254448.0,254448,40.84,0.0,135.0,1.9652586823726987,2450.0,0.0
6896.82,3559.7200000000003,0.0,1.0,3559.7200000000003,60.0,0,5100.0,2.0,257034.0,257034,42.5,0.0,148.0,1.9374613733664443,2550.0,0.0
4661.5,2574.26,0.0,1.0,2574.26,60.0,0,4320.0,2.0,208898.0,208898,36.0,0.0,140.0,1.8108116507268104,2160.0,0.0
2429.92,837.08,0.0,1.0,837.08,40.0,0,1638.4,2.0,115662.0,115662,20.48,0.0,120.0,2.9028527739284176,819.0,0.0
1742.0,376.2,0.0,1.0,376.2,65.0,0,4706.0,2.0,253882.0,305760,36.2,4.97,120.0,4.630515683147262,2352.0,51878.0
2047.0,675.9,0.0,1.0,675.9,60.0,0,3936.0,2.0,234057.3333333333,255840,32.8,2.81,120.0,3.028554519899393,1968.0,21782.666666666668
8261.0,2647.66,0.0,0.4444444444444444,2647.66,70.0,0,5703.6,2.0,370760.0,370760,40.74,0.0,120.0,3.1201136097535183,2852.0,0.0
2212.0,1497.0,0.0,0.75,1497.0,28.28,0,599.8188,1.0,84990.5,85000,21.21,26.630000000000003,108.0,1.477621910487642,600.0,9.5
4063.0,3000.0,0.0,0.875,3000.0,36.0,0,1555.2,1.2,169899.27027027027,170000,36.0,24.67108108108108,108.0,1.3543333333333334,1296.0,100.72972972972973
1831.7,1092.0,1.0,0.0,1092.0,50.0,0,2590.0,1.4,249042.125,250000,37.0,6.235,100.0,1.6773809523809524,1850.0,957.875
1465.3,731.0,1.0,0.0,731.0,50.0,0,2280.0,1.2,248579.85185185185,250000,38.0,4.3566666666666665,100.0,2.004514363885089,1900.0,1420.148148148148
790.8,758.0,0.0,0.0,758.0,35.0,2,700.0,1.0,90000.0,90000,20.0,0.0,120.0,1.0432717678100265,700.0,0.0
2324.001,1206.0,0.0,1.0,1206.0,36.51,0,1599.5761199999995,1.2,100000.0,100000,36.51,0.0,120.0,1.9270323383084575,1333.0,0.0
528.4,215.0,0.0,0.2222222222222222,215.0,48.5,1,1989.955,1.1,69990.28571428571,70000,37.3,4.764285714285714,100.0,2.457674418604651,1800.0,9.714285714285714
1172.0,896.0,0.0,1.0,896.0,40.0,1,1620.0,1.0,92400.0,92400,40.5,0.0,120.0,1.3080357142857142,500.0,0.0
250.3,225.0,0.0,0.0,225.0,25.0,2,375.0,1.0,30000.0,30000,15.0,0.0,120.0,1.1124444444444446,375.0,0.0
6728.0,4381.74,0.0,1.0,4381.74,50.0,1,2800.0,1.4,449050.5263157895,450000,40.0,9.933947368421054,100.0,1.5354630808765468,2000.0,949.4736842105264
6360.0,4303.92,0.0,0.6666666666666666,4303.92,50.0,1,2800.0,1.4,448948.8055555556,450000,40.0,10.527222222222225,100.0,1.4777226342497072,2000.0,1051.1944444444443
5709.0,3367.62,0.0,0.9402985074626866,3367.62,50.0,1,2800.0,1.4,448216.78571428574,450000,40.0,9.815238095238096,100.0,1.6952625296203254,2000.0,1783.2142857142858
493.0,330.0,0.0,0.6,330.0,30.0,0,1215.0,1.5,100000.0,100000,27.0,0.0,120.0,1.493939393939394,810.0,0.0
374.0,260.0,0.0,0.0566037735849056,260.0,22.0,2,858.0,1.3,50000.0,50000,30.0,0.0,120.0,1.4384615384615385,660.0,0.0
652.0,467.0,0.0,0.0416666666666666,467.0,22.0,2,440.0,1.0,100000.0,100000,20.0,0.0,120.0,1.3961456102783727,1250.0,0.0
448.85,600.0,0.0,0.0769230769230769,600.0,26.0,0,780.0,1.2,50000.0,50000,25.0,0.0,120.0,0.7480833333333333,650.0,0.0
2825.003,2825.0,0.0,1.0,2825.0,40.0,0,1200.0,1.0,100000.0,100000,30.0,0.0,119.0,1.0000010619469026,945.0,0.0
3915.002,2735.0,0.0,0.5507155923572717,2735.0,40.0,0,1200.0,1.0,110000.0,110000,30.0,0.0,120.0,1.4314449725776963,1200.0,0.0
7360.8,5057.4400000000005,1.0,0.037037037037037,5057.4400000000005,30.0,2,1350.0,1.5,873378.380952381,873500,30.0,8.319047619047618,120.0,1.4554399063557846,706.86,121.61904761904762
7278.2,1795.12,0.0,0.75,1795.12,33.0,0,1900.8,1.8,429336.0,429336,32.0,0.0,100.0,4.054436472213557,1056.0,0.0
1671.1,245.92,0.0,0.15,245.92,33.0,0,1900.8,1.8,430056.0,430056,32.0,0.0,100.0,6.795299284320104,1056.0,0.0
1550.9,426.12,0.0,1.0,426.12,33.0,0,1900.8,1.8,330204.0,330204,32.0,0.0,100.0,3.63958509340092,1056.0,0.0
1878.5,184.04,0.0,1.0,184.04,33.0,0,1900.8,1.8,226728.0,226728,32.0,0.0,100.0,10.207020212997174,1056.0,0.0
1672.3,179.32,0.0,1.0,179.32,33.0,0,1900.8,1.8,284616.0,284616,32.0,0.0,100.0,9.32578630381441,1056.0,0.0
75.094,59.6,0.0,1.0,59.6,5.0,0,25.0,1.0,9375.0,9375,5.0,0.0,90.0,1.2599664429530202,19.63,0.0
4824.0,2983.68,0.0,0.2,2983.68,50.0,0,3420.0000000000005,2.0,230826.0,230826,34.2,0.0,140.0,1.616795366795367,1710.0,0.0
832.0,273.06,0.0,1.0,273.06,50.0,0,3192.0,2.0,197264.0,228344,31.92,5.41,120.0,3.046949388412803,1596.0,31080.0
1202.0,403.28,0.0,0.2,403.28,50.0,0,3420.0000000000005,2.0,164826.0,230826,34.2,4.55,120.0,2.9805594128149178,1710.0,66000.0
10572.0,5370.9,0.0,1.0,5370.9,60.0,0,5412.0,2.0,358834.0,358834,45.1,0.0,145.0,1.9683851868401945,2706.0,0.0
937.0,173.81,0.0,0.8,173.81,50.0,0,3000.0,2.0,171602.0,199652,30.0,1.6,120.0,5.390944134399632,1500.0,28050.0
1289.0,458.32,0.0,1.0,458.32,50.0,0,3360.0,2.0,216241.0,221236,33.6,10.0,120.0,2.812445452958632,1680.0,4995.0
6569.0,3108.25,0.0,1.0,3108.25,50.0,0,3479.9999999999995,2.0,210970.0,210970,34.8,0.0,140.0,2.113407866162632,1740.0,0.0
6353.0,2519.87,0.0,1.0,2519.87,50.0,0,3768.0,2.0,248216.0,248216,37.68,0.0,145.0,2.521161805966181,1884.0,0.0
1716.0,72.6,0.0,1.0,72.6,60.0,0,4716.0,2.0,309498.0,312968,39.3,5.025,120.0,23.63636363636364,2358.0,3470.0
1472.0,825.0,0.0,1.0,825.0,50.0,0,2166.0,2.0,164606.0,164606,21.66,0.0,120.0,1.7842424242424242,1083.0,0.0
2533.8,1929.74,0.0,0.1052631578947368,1929.74,31.0,2,976.5,1.5,109952.71428571428,110000,21.0,19.641428571428573,110.0,1.3130266253484926,651.0,47.285714285714285
3033.16,690.0,0.0,0.1578947368421052,690.0,140.0,0,4200.0,1.0,299997.0,300000,30.0,3.33,120.0,4.395884057971014,4200.0,3.0
682.1,525.0,0.0,0.0,525.0,20.0,2,360.0,1.0,75000.0,75000,18.0,0.0,120.0,1.2992380952380953,360.0,0.0
2137.1,1495.5,0.0,0.0347826086956521,1495.5,33.0,2,1089.0,1.0,75000.0,75000,33.0,0.0,150.0,1.429020394516884,1089.0,0.0
1509.0,970.0,0.0,0.0333333333333333,970.0,33.75,1,996.3,1.2,141800.0,144000,24.6,7.91,90.0,1.5556701030927835,900.0,2200.0
1422.6,1068.0,0.0,0.3076923076923077,1068.0,30.0,2,1050.0,1.4,85000.0,85000,25.0,0.0,79.0,1.3320224719101124,750.0,0.0
926.5,800.0,0.0,0.4615384615384615,800.0,50.0,2,3500.0,1.4,200000.0,200000,50.0,0.0,120.0,1.158125,2500.0,0.0
2295.0,150.0,0.0,0.0909090909090909,150.0,20.0,0,7200.0,12.0,76000.0,76000,30.0,0.0,130.0,15.3,424.0,0.0
10445.0,6800.0,45.0,1.0,6800.0,42.0,2,1444.8000000000002,0.8,350000.0,350000,43.0,0.0,140.0,1.536029411764706,1806.0,0.0
2155.0,770.0,27.0,1.0,770.0,35.0,2,1470.0,1.4,269284.4285714286,270000,30.0,7.871428571428571,120.0,2.7987012987012987,1050.0,715.5714285714286
8747.0,7200.0,19.0,0.0,7200.0,39.0,2,2527.2000000000003,1.8,290000.0,290000,36.0,0.0,120.0,1.2148611111111112,1404.0,0.0
4365.0,4500.0,26.0,1.0,4500.0,40.0,2,2400.0,1.5,500000.0,500000,40.0,0.0,120.0,0.97,1400.0,0.0
5428.4,5850.0,3.0,0.5507155923572717,5850.0,45.0,2,2322.0,1.2,280000.0,280000,43.0,0.0,120.0,0.927931623931624,1935.0,0.0
7683.8,7100.0,1.0,0.5507155923572717,7100.0,30.0,2,1350.0,1.5,400000.0,400000,30.0,0.0,120.0,1.082225352112676,900.0,0.0
19620.0,11000.0,30.0,0.0,11000.0,45.0,2,2160.0,1.2,600000.0,600000,40.0,0.0,120.0,1.7836363636363637,1800.0,0.0
12050.0,6963.0,49.0,0.6363636363636364,6963.0,40.0,2,1560.0,1.3,300000.0,300000,30.0,0.0,120.0,1.730575901192015,1200.0,0.0
1324.5,882.0,0.0,0.5507155923572717,882.0,30.0,2,652.5,1.5,74955.0,75000,14.5,6.67,140.0,1.501700680272109,435.0,45.0
267.9,160.0,0.0,0.0,160.0,20.0,0,340.0,1.0,40000.0,40000,17.0,0.0,120.0,1.674375,432.0,0.0
3276.5,2757.0,0.0,0.5507155923572717,2757.0,40.0,0,1800.0,1.5,179750.0,180000,30.0,20.0,100.0,1.1884294523032282,1380.0,250.0
3489.5,2527.8,0.0,0.0,2527.8,40.0,0,1200.0,1.5,148722.5,150000,20.0,10.375,100.0,1.380449402642614,800.0,1277.5
1102.0,600.0,0.0,1.0,600.0,40.0,0,2400.0,1.5,200000.0,200000,40.0,0.0,120.0,1.836666666666667,1600.0,0.0
1159.2,745.0,0.0,0.0,745.0,34.0,2,1734.0,1.5,150000.0,150000,34.0,0.0,120.0,1.5559731543624162,1156.0,0.0
760.7,743.0,0.0,0.5507155923572717,743.0,30.0,2,652.5,1.5,49715.5,50000,14.5,7.88,120.0,1.0238223418573351,435.0,284.5
517.05,470.0,0.0,0.0227272727272727,470.0,22.0,2,374.0,1.0,44800.0,44800,17.0,0.0,120.0,1.1001063829787232,1225.0,0.0
1781.58,756.2,0.0,0.5507155923572717,756.2,30.0,2,1014.0,1.3,110000.0,110000,26.0,0.0,110.0,2.355964030679714,780.0,0.0
1856.4,844.2,0.0,0.5507155923572717,844.2,30.0,2,1014.0,1.3,110000.0,110000,26.0,0.0,110.0,2.199004975124378,780.0,0.0
1972.6,1207.45,0.0,0.5507155923572717,1207.45,30.0,2,1014.0,1.3,110000.0,110000,26.0,0.0,110.0,1.633690836059464,780.0,0.0
4072.5,2105.84,0.0,1.0,2105.84,60.0,0,5191.2,2.0,346270.0,350520,43.26,11.76,140.0,1.933907609315048,2596.0,4250.0
1406.0,865.9,0.0,1.0,865.9,50.0,0,3329.9999999999995,2.0,225552.0,225552,33.3,0.0,140.0,1.6237440813026909,1665.0,0.0
4067.0,1951.72,0.0,1.0,1951.72,50.0,0,2626.0,2.0,176784.0,176784,26.26,0.0,140.0,2.0838030045293383,1313.0,0.0
830.0,153.72,0.0,1.0,153.72,50.0,0,3550.0,2.0,235912.0,240792,35.5,4.69,140.0,5.399427530575071,1775.0,4880.0
1174.7,983.5,0.0,0.024390243902439,983.5,27.0,2,558.9,0.9,165400.0,165400,23.0,0.0,120.0,1.194407727503813,621.0,0.0
589.8,570.0,0.0,0.0,570.0,25.0,2,517.5,0.9,112000.0,112000,23.0,0.0,120.0,1.0347368421052632,575.0,0.0
1348.1,718.7,0.0,0.4,718.7,26.0,1,499.2,1.2,49961.125,50000,16.0,27.78,120.0,1.87574787811326,416.0,38.875
545.5,309.5,0.0,0.027027027027027,309.5,20.0,1,360.0,1.0,49985.6,50000,18.0,7.052,120.0,1.7625201938610662,360.0,14.4
392.45,338.0,0.0,0.0,338.0,20.0,1,504.0,1.4,90000.0,90000,18.0,0.0,120.0,1.161094674556213,360.0,0.0
4768.0,2780.0,25.0,0.0,2780.0,50.0,2,3000.0,1.5,360000.0,360000,40.0,0.0,120.0,1.7151079136690648,2000.0,0.0
328.7,220.0,0.0,0.6666666666666666,220.0,27.0,2,982.8,1.3,75000.0,75000,28.0,0.0,120.0,1.4940909090909091,756.0,0.0
5742.0,3566.0,38.0,0.5507155923572717,3566.0,45.0,1,2880.0,1.6,499505.0,500000,40.0,14.702857142857145,120.0,1.6102075154234436,1800.0,495.0
2688.7,1900.0,1.0,0.0,1900.0,50.0,1,2000.0,1.0,250000.0,250000,40.0,0.0,120.0,1.4151052631578946,2000.0,0.0
3781.0,3500.0,35.0,0.5507155923572717,3500.0,32.5,1,1950.0,1.5,449835.0,450000,40.0,17.69,120.0,1.0802857142857143,1200.0,165.0
1048.0,161.5,0.0,1.0,161.5,64.0,1,3856.0,1.25,296796.4285714286,302049,48.2,3.435714285714286,120.0,6.489164086687307,1600.0,5252.571428571428
1177.0,194.0,0.0,0.5507155923572717,194.0,64.59,1,3842.2976250000006,1.25,298172.4285714286,302049,47.59,8.901428571428571,120.0,6.06701030927835,2999.95,3876.571428571429
1623.0,1011.0,0.0,0.5507155923572717,1011.0,71.18,1,4750.375250000001,1.25,375273.0,375273,53.39,0.0,120.0,1.6053412462908012,3800.3,0.0
791.5,390.0,0.0,0.7142857142857143,390.0,54.0,1,4320.0,2.0,209656.0,216621,40.0,3.98,120.0,2.0294871794871794,2199.98,6965.0
1273.7,897.0,0.0,0.951219512195122,897.0,63.25,1,3749.934375,1.25,302049.0,302049,47.43,0.0,120.0,1.419955406911929,2999.95,0.0
4625.0,2500.0,30.0,0.5507155923572717,2500.0,20.0,1,720.0,1.2,250000.0,250000,30.0,0.0,120.0,1.85,600.0,0.0
263.1,121.5,0.0,0.0579710144927536,121.5,18.0,2,360.0,1.0,46000.0,50000,20.0,1.0,120.0,2.1654320987654323,360.0,4000.0
178.4,120.0,0.0,0.0952380952380952,120.0,25.0,2,375.0,1.0,47816.25,50000,15.0,6.6775,120.0,1.4866666666666668,375.0,2183.75
3845.26,2864.46,0.0,0.0,2864.46,50.0,0,2678.4,1.2,301320.0,301320,44.64,0.0,110.0,1.3424031056464396,2.23,0.0
5265.9,3711.94,0.0,0.5507155923572717,3711.94,49.0,0,2651.2920000000004,1.2,298215.0,298215,45.09,0.0,120.0,1.4186382322990134,2209.0,0.0
271.7,116.0,0.0,0.5714285714285714,116.0,20.0,2,280.0,1.0,40000.0,40000,14.0,0.0,120.0,2.342241379310345,280.0,0.0
1114.75,519.8,0.0,0.0,519.8,24.0,2,408.0,1.0,45948.0,46000,17.0,11.543333333333331,120.0,2.144574836475568,408.0,52.0
1155.35,710.5,0.0,0.0,710.5,28.0,0,504.0,1.0,59885.0,60000,18.0,8.57,120.0,1.6261083743842364,504.0,115.0
